id,game_id,player_id,team_id,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,evenStrengthSavePercentage
9330,2014020043,8473575,21,3634,0,0,0,40,37,11,0,26,0,29,11,L,92.5,100,89.65517241
9331,2014020043,8473503,10,3618,0,0,2,24,22,1,1,20,1,22,1,W,91.66666667,100,90.90909091
9332,2014020816,8475660,3,3600,0,0,0,29,26,4,1,21,1,24,4,W,89.65517241,100,87.5
9333,2014020816,8473575,21,3480,0,0,0,30,25,5,1,19,1,24,5,L,83.33333333,100,79.16666667
9334,2014020231,8471695,6,1412,0,0,0,16,12,0,0,12,0,15,1,L,75,0,80
9335,2014020231,8476844,6,2188,0,0,0,17,15,1,0,14,0,14,3,,88.23529412,33.33333333,100
9336,2014020231,8473541,10,3600,0,0,0,26,25,5,0,20,0,21,5,W,96.15384615,100,95.23809524
9337,2014020446,8468685,3,3600,0,0,0,30,29,1,0,28,0,29,1,W,96.66666667,100,96.55172414
9338,2014020446,8468011,23,3596,0,0,0,23,18,0,0,18,0,23,0,L,78.26086957,NA,78.26086957
9339,2014021210,8471715,52,3900,0,0,0,21,21,2,2,17,2,17,2,L,100,100,100
9340,2014021210,8473499,21,3900,0,0,0,41,41,10,0,31,0,31,10,W,100,100,100
9341,2014020928,8473541,10,3474,0,0,0,22,19,7,2,10,2,13,7,L,86.36363636,100,76.92307692
9342,2014020928,8471679,8,3587,0,0,0,30,30,1,0,29,0,29,1,W,100,100,100
9343,2014020948,8470860,2,3654,0,0,0,35,32,6,0,26,0,29,6,L,91.42857143,100,89.65517241
9344,2014020948,8470140,25,3738,0,0,0,37,35,3,4,28,4,30,3,W,94.59459459,100,93.33333333
9345,2014020075,8471774,28,3594,0,0,0,29,25,0,1,24,1,28,0,L,86.20689655,NA,85.71428571
9346,2014020075,8468685,3,3600,0,0,0,33,33,6,0,27,0,27,6,W,100,100,100
9347,2014020308,8474596,19,3600,1,0,0,30,28,1,2,25,2,27,1,W,93.33333333,100,92.59259259
9348,2014020308,8471715,52,3517,0,0,0,28,25,5,0,20,0,21,7,L,89.28571429,71.42857143,95.23809524
9349,2014020843,8471695,6,3898,0,0,0,27,23,0,1,22,1,25,1,L,85.18518519,0,88
9350,2014020843,8473972,20,2648,0,0,0,16,16,0,0,16,0,16,0,W,100,NA,100
9351,2014020843,8471403,20,1249,0,0,0,11,8,0,0,8,1,10,0,,72.72727273,NA,80
9352,2014020169,8474636,52,3600,0,0,0,33,33,2,0,31,0,31,2,W,100,100,100
9353,2014020169,8470645,16,3527,0,0,0,27,26,3,0,23,0,24,3,L,96.2962963,100,95.83333333
9354,2014020255,8468685,3,3900,0,0,0,38,36,3,3,30,3,32,3,L,94.73684211,100,93.75
9355,2014020255,8470594,5,3900,0,0,0,31,29,8,1,20,1,21,9,W,93.5483871,88.88888889,95.23809524
9356,2014020377,8474651,15,3600,0,0,0,30,29,0,1,28,1,29,0,W,96.66666667,NA,96.55172414
9357,2014020377,8471418,12,3423,0,0,0,28,26,2,0,24,0,26,2,L,92.85714286,100,92.30769231
9358,2014020458,8471734,26,3550,0,0,0,22,18,3,2,13,2,15,5,L,81.81818182,60,86.66666667
9359,2014020458,8474596,19,3600,0,0,0,23,21,3,0,18,0,19,4,W,91.30434783,75,94.73684211
9360,2014020438,8475852,17,3541,0,0,0,40,37,9,1,27,1,29,10,L,92.5,90,93.10344828
9361,2014020438,8473541,10,3579,0,0,0,28,27,1,1,25,1,25,2,W,96.42857143,50,100
9362,2014020676,8467972,4,1879,0,0,0,20,16,5,2,9,3,12,5,,80,100,75
9363,2014020676,8469548,4,1618,0,0,0,20,18,1,0,17,0,18,2,L,90,50,94.44444444
9364,2014020676,8470860,2,3592,0,0,0,29,25,3,1,21,1,24,4,W,86.20689655,75,87.5
9365,2014021030,8468540,13,3466,0,0,0,34,32,4,0,28,0,30,4,L,94.11764706,100,93.33333333
9366,2014021030,8475660,3,3600,0,0,0,39,38,5,0,33,0,34,5,W,97.43589744,100,97.05882353
9367,2014020860,8468011,23,3848,0,0,0,34,30,5,0,25,0,29,5,W,88.23529412,100,86.20689655
9368,2014020860,8475660,3,3900,0,0,0,28,24,2,0,22,0,25,3,L,85.71428571,66.66666667,88
9369,2014020915,8477202,9,3600,0,0,0,35,35,8,0,27,0,27,8,W,100,100,100
9370,2014020915,8471734,26,3516,0,0,0,28,27,5,0,22,0,23,5,L,96.42857143,100,95.65217391
9371,2014020891,8473523,25,3598,0,0,0,35,29,7,1,21,1,26,8,L,82.85714286,87.5,80.76923077
9372,2014020891,8471227,30,3600,0,0,0,20,18,4,1,13,1,14,5,W,90,80,92.85714286
9373,2014020653,8473503,10,3531,0,0,0,41,39,5,0,34,0,36,5,L,95.12195122,100,94.44444444
9374,2014020653,8474550,28,3600,0,0,0,25,24,0,0,24,0,25,0,W,96,NA,96
9375,2014020035,8473499,21,3585,0,0,0,28,27,2,0,25,0,25,3,W,96.42857143,66.66666667,100
9376,2014020035,8476844,6,3598,0,0,0,30,28,4,0,24,0,26,4,L,93.33333333,100,92.30769231
9377,2014021119,8469608,53,3479,0,0,0,46,43,11,0,32,0,33,13,L,93.47826087,84.61538462,96.96969697
9378,2014021119,8471306,5,3590,0,0,0,24,22,5,0,17,0,19,5,W,91.66666667,100,89.47368421
9379,2014020378,8471239,1,3588,0,0,0,32,29,5,2,22,3,23,6,W,90.625,83.33333333,95.65217391
9380,2014020378,8473541,10,3451,0,0,0,26,21,2,0,19,0,22,4,L,80.76923077,50,86.36363636
9381,2014020615,8470140,25,3522,0,0,0,30,26,1,1,24,1,28,1,L,86.66666667,100,85.71428571
9382,2014020615,8473575,21,3600,0,0,0,40,37,9,0,28,0,31,9,W,92.5,100,90.32258065
9383,2014020238,8473523,7,3579,0,0,0,38,33,9,0,24,0,27,11,L,86.84210526,81.81818182,88.88888889
9384,2014020238,8473404,30,3196,0,0,0,26,25,7,2,16,2,17,7,W,96.15384615,100,94.11764706
9385,2014020238,8475311,30,384,0,0,0,2,0,0,0,0,0,2,0,,0,NA,0
9386,2014020456,8475683,29,3900,0,0,0,30,30,4,0,26,0,26,4,W,100,100,100
9387,2014020456,8470657,17,3900,0,0,0,29,29,4,0,25,0,25,4,L,100,100,100
9388,2014020100,8475683,29,3560,0,0,0,37,33,9,1,23,1,26,10,W,89.18918919,90,88.46153846
9389,2014020100,8474550,28,3554,0,0,0,28,23,8,1,14,2,17,9,L,82.14285714,88.88888889,82.35294118
9390,2014020030,8471734,26,3886,0,0,0,40,37,5,1,31,1,32,7,L,92.5,71.42857143,96.875
9391,2014020030,8471227,53,3886,0,0,0,26,24,3,0,21,0,23,3,W,92.30769231,100,91.30434783
9392,2014020819,8471239,1,3588,0,0,0,34,32,5,1,26,1,27,6,L,94.11764706,83.33333333,96.2962963
9393,2014020819,8470645,16,3600,0,0,0,26,25,2,1,22,1,23,2,W,96.15384615,100,95.65217391
9394,2014021097,8474636,52,3543,0,0,0,28,25,3,0,22,0,24,4,L,89.28571429,75,91.66666667
9395,2014021097,8475663,23,3600,0,0,0,28,26,3,0,23,0,25,3,W,92.85714286,100,92
9396,2014020554,8473461,4,3861,0,0,0,33,29,3,1,25,1,28,4,L,87.87878788,75,89.28571429
9397,2014020554,8473575,21,3876,0,0,0,29,26,4,1,21,1,22,6,W,89.65517241,66.66666667,95.45454545
9398,2014020068,8470860,2,3522,0,0,0,37,35,7,1,27,1,27,9,L,94.59459459,77.77777778,100
9399,2014020068,8470594,5,3600,0,0,0,35,34,10,1,23,1,24,10,W,97.14285714,100,95.83333333
9400,2014020362,8460705,14,3900,0,0,0,22,21,2,0,19,0,20,2,L,95.45454545,100,95
9401,2014020362,8473523,7,3900,0,0,0,27,26,2,0,24,0,25,2,W,96.2962963,100,96
9402,2014021067,8475683,29,3841,0,0,0,40,38,8,0,30,0,31,9,W,95,88.88888889,96.77419355
9403,2014021067,8471403,20,3841,0,0,0,26,23,0,1,22,1,25,0,L,88.46153846,NA,88
9404,2014020037,8467950,9,3584,0,0,0,30,30,4,1,25,1,25,4,W,100,100,100
9405,2014020037,8466141,13,3542,0,0,0,23,22,4,0,18,0,18,5,L,95.65217391,80,100
9406,2014021140,8473614,22,3600,0,0,0,30,29,1,0,28,0,29,1,W,96.66666667,100,96.55172414
9407,2014021140,8473575,21,3555,0,0,0,34,32,0,0,32,0,34,0,L,94.11764706,NA,94.11764706
9408,2014020569,8473607,7,754,0,0,0,9,5,1,0,4,0,5,4,L,55.55555556,25,80
9409,2014020569,8473523,7,2846,0,0,0,30,28,8,0,20,0,22,8,,93.33333333,100,90.90909091
9410,2014020569,8468685,3,3585,0,0,0,25,24,8,0,16,0,17,8,W,96,100,94.11764706
9411,2014020795,8469608,53,3900,0,0,0,38,36,2,0,34,0,36,2,W,94.73684211,100,94.44444444
9412,2014020795,8477293,16,3884,0,0,0,29,27,1,2,24,2,25,2,L,93.10344828,50,96
9413,2014020964,8475683,29,3561,0,0,0,23,21,3,0,18,0,19,4,W,91.30434783,75,94.73684211
9414,2014020964,8471239,1,3548,0,0,0,24,21,2,2,17,2,20,2,L,87.5,100,85
9415,2014020357,8471750,14,3600,1,0,0,35,32,8,1,23,1,25,9,W,91.42857143,88.88888889,92
9416,2014020357,8468685,3,3499,0,0,0,20,15,1,0,14,0,18,2,L,75,50,77.77777778
9417,2014021151,8475681,22,3598,0,0,0,27,22,2,0,20,0,25,2,L,81.48148148,100,80
9418,2014021151,8475883,24,3600,0,0,0,23,22,0,0,22,0,23,0,W,95.65217391,NA,95.65217391
9419,2014020139,8471715,52,3882,0,0,0,28,27,3,0,24,0,25,3,L,96.42857143,100,96
9420,2014020139,8471239,1,3898,0,0,0,25,24,3,0,21,0,22,3,W,96,100,95.45454545
9421,2014020958,8471227,30,3600,0,0,0,25,24,0,1,23,1,23,1,W,96,0,100
9422,2014020958,8474651,15,3506,0,0,0,30,28,1,0,27,0,29,1,L,93.33333333,100,93.10344828
9423,2014020732,8470320,12,3600,0,0,0,37,33,1,0,32,1,35,1,L,89.18918919,100,91.42857143
9424,2014020732,8468685,3,3600,0,0,0,32,31,6,0,25,0,26,6,W,96.875,100,96.15384615
9425,2014021203,8477202,9,3600,0,0,0,26,26,3,0,23,0,23,3,W,100,100,100
9426,2014021203,8468685,3,3505,0,0,0,26,24,3,1,20,1,22,3,L,92.30769231,100,90.90909091
9427,2014020275,8475883,24,3882,0,0,0,19,16,6,0,10,0,13,6,L,84.21052632,100,76.92307692
9428,2014020275,8473972,20,3889,0,0,0,27,24,5,1,18,1,19,7,W,88.88888889,71.42857143,94.73684211
9429,2014020606,8466141,13,3600,0,0,0,33,32,3,2,27,2,28,3,W,96.96969697,100,96.42857143
9430,2014020606,8468011,23,3503,0,0,0,30,27,1,1,25,1,28,1,L,90,100,89.28571429
9431,2014020757,8470594,5,3600,0,0,0,22,22,3,0,19,0,19,3,W,100,100,100
9432,2014020757,8476839,22,3427,0,0,0,26,24,0,0,24,0,26,0,L,92.30769231,NA,92.30769231
9433,2014020080,8468685,3,3762,0,0,0,31,28,4,1,23,1,23,7,W,90.32258065,57.14285714,100
9434,2014020080,8471239,1,3761,0,0,0,25,21,1,1,19,1,21,3,L,84,33.33333333,90.47619048
9435,2014020339,8470320,12,3600,0,0,0,22,20,0,1,19,1,21,0,W,90.90909091,NA,90.47619048
9436,2014020339,8470594,5,3561,0,0,0,34,31,1,0,30,0,32,2,L,91.17647059,50,93.75
9437,2014020879,8476434,24,3600,0,0,0,27,26,3,0,23,0,24,3,W,96.2962963,100,95.83333333
9438,2014020879,8475681,22,3514,0,0,0,21,19,0,2,17,2,18,1,L,90.47619048,0,94.44444444
9439,2014020852,8471774,28,3582,0,0,0,37,32,3,1,28,1,32,4,L,86.48648649,75,87.5
9440,2014020852,8471469,18,3600,0,0,0,43,42,9,0,33,0,34,9,W,97.6744186,100,97.05882353
9441,2014020900,8473499,21,1019,0,0,0,11,11,0,0,11,0,11,0,,100,NA,100
9442,2014020900,8473575,21,2531,0,0,0,29,25,2,3,20,3,24,2,L,86.20689655,100,83.33333333
9443,2014020900,8471469,18,3600,0,0,0,20,18,4,0,14,0,15,5,W,90,80,93.33333333
9444,2014020484,8476883,14,3526,0,0,0,47,45,5,2,38,2,40,5,L,95.74468085,100,95
9445,2014020484,8470860,2,3600,0,0,0,21,20,0,0,20,0,21,0,W,95.23809524,NA,95.23809524
9446,2014021102,8469608,53,3654,0,0,0,35,32,6,2,24,2,25,8,W,91.42857143,75,96
9447,2014021102,8475252,7,3607,0,0,0,42,38,12,0,26,0,29,13,L,90.47619048,92.30769231,89.65517241
9448,2014020401,8474550,28,3600,0,0,0,35,33,6,1,26,1,28,6,W,94.28571429,100,92.85714286
9449,2014020401,8471403,20,3481,0,0,0,30,27,3,0,24,0,27,3,L,90,100,88.88888889
9450,2014021043,8477202,9,3886,0,0,0,36,35,4,0,31,0,32,4,W,97.22222222,100,96.875
9451,2014021043,8471418,12,3886,0,0,0,33,31,4,0,27,0,28,5,L,93.93939394,80,96.42857143
9452,2014020600,8473523,7,3600,0,0,0,31,26,1,0,25,0,29,2,L,83.87096774,50,86.20689655
9453,2014020600,8470320,12,3600,0,0,0,20,18,3,0,15,0,17,3,W,90,100,88.23529412
9454,2014020221,8473575,21,3600,0,0,0,46,40,8,3,29,4,33,9,L,86.95652174,88.88888889,87.87878788
9455,2014020221,8470860,2,3600,0,0,0,20,20,6,0,14,0,14,6,W,100,100,100
9456,2014021214,8470860,2,3600,0,0,0,38,37,6,1,30,1,31,6,W,97.36842105,100,96.77419355
9457,2014021214,8470594,5,3488,0,0,0,26,23,2,1,20,2,22,2,L,88.46153846,100,90.90909091
9458,2014020312,8470594,5,3632,0,0,0,29,27,5,0,22,0,24,5,W,93.10344828,100,91.66666667
9459,2014020312,8471695,6,3632,0,0,0,33,30,2,0,28,0,30,3,L,90.90909091,66.66666667,93.33333333
9460,2014021216,8477202,9,3600,0,0,0,35,34,5,2,27,2,28,5,W,97.14285714,100,96.42857143
9461,2014021216,8473461,4,3580,0,0,0,22,19,2,1,16,1,18,3,L,86.36363636,66.66666667,88.88888889
9462,2014021223,8470147,29,3880,0,0,0,52,48,5,1,42,1,46,5,W,92.30769231,100,91.30434783
9463,2014021223,8470860,2,3900,0,0,0,37,33,3,0,30,0,33,4,L,89.18918919,75,90.90909091
9464,2014020820,8471219,13,3498,0,0,0,28,26,9,0,17,1,18,9,L,92.85714286,100,94.44444444
9465,2014020820,8470140,25,3600,0,0,0,37,37,4,4,29,4,29,4,W,100,100,100
9466,2014020642,8473541,10,3429,0,0,0,24,21,3,1,17,1,19,4,L,87.5,75,89.47368421
9467,2014020642,8475883,24,3597,1,0,0,28,28,3,0,25,0,25,3,W,100,100,100
9468,2014020199,8471239,1,2400,0,0,0,24,20,4,1,15,1,17,6,L,83.33333333,66.66666667,88.23529412
9469,2014020199,8476234,1,1010,0,0,0,7,7,1,0,6,0,6,1,,100,100,100
9470,2014020199,8470657,17,3600,0,0,0,17,15,2,0,13,0,15,2,W,88.23529412,100,86.66666667
9471,2014020437,8471219,13,3629,0,0,0,32,28,1,0,27,0,31,1,L,87.5,100,87.09677419
9472,2014020437,8473523,7,3629,0,0,0,28,25,0,1,24,1,27,0,W,89.28571429,NA,88.88888889
9473,2014020690,8471695,6,3600,0,0,0,37,36,16,0,20,0,21,16,W,97.2972973,100,95.23809524
9474,2014020690,8470140,25,3509,0,0,0,27,24,4,1,19,1,21,5,L,88.88888889,80,90.47619048
9475,2014021194,8471679,8,2400,0,0,0,23,19,1,1,17,1,19,3,L,82.60869565,33.33333333,89.47368421
9476,2014021194,8474682,8,1200,0,0,0,18,15,2,0,13,0,16,2,,83.33333333,100,81.25
9477,2014021194,8471750,14,3598,0,0,0,17,16,2,0,14,0,15,2,W,94.11764706,100,93.33333333
9478,2014021149,8473541,10,3474,0,0,0,31,27,9,1,17,1,20,10,L,87.09677419,90,85
9479,2014021149,8474765,7,3590,0,0,2,27,24,6,2,16,2,19,6,W,88.88888889,100,84.21052632
9480,2014020684,8471306,5,3837,0,0,0,40,37,16,0,21,0,23,17,L,92.5,94.11764706,91.30434783
9481,2014020684,8469548,4,3837,0,0,2,35,33,11,1,21,2,22,11,W,94.28571429,100,95.45454545
9482,2014020763,8475883,24,3600,0,0,0,46,44,4,0,40,0,41,5,W,95.65217391,80,97.56097561
9483,2014020763,8471469,18,3480,0,0,2,25,21,6,1,14,2,17,6,L,84,100,82.35294118
9484,2014020888,8471219,13,3600,0,0,0,26,21,6,1,14,1,18,7,L,80.76923077,85.71428571,77.77777778
9485,2014020888,8470594,5,3600,0,0,0,35,34,5,0,29,0,30,5,W,97.14285714,100,96.66666667
9486,2014020930,8471227,30,3600,0,0,0,34,33,12,1,20,1,21,12,W,97.05882353,100,95.23809524
9487,2014020930,8473575,21,3372,0,0,0,32,29,6,0,23,0,26,6,L,90.625,100,88.46153846
9488,2014020614,8471469,18,3600,0,0,2,37,36,6,2,28,2,29,6,W,97.2972973,100,96.55172414
9489,2014020614,8473404,30,3595,0,0,0,27,24,1,1,22,1,25,1,L,88.88888889,100,88
9490,2014020876,8470147,29,3538,0,0,0,23,21,3,0,18,0,19,4,L,91.30434783,75,94.73684211
9491,2014020876,8471679,8,3598,0,0,0,32,31,6,0,25,0,26,6,W,96.875,100,96.15384615
9492,2014020772,8470594,5,3600,0,0,0,21,21,7,0,14,0,14,7,W,100,100,100
9493,2014020772,8473972,20,2719,0,0,0,24,20,1,0,19,0,23,1,L,83.33333333,100,82.60869565
9494,2014020772,8471403,20,881,0,0,0,6,6,0,0,6,0,6,0,,100,NA,100
9495,2014020675,8473523,7,3600,0,0,0,26,20,0,0,20,0,24,2,L,76.92307692,0,83.33333333
9496,2014020675,8475852,17,817,0,0,0,7,4,0,0,4,0,6,1,,57.14285714,0,66.66666667
9497,2014020675,8474591,17,2754,0,0,0,8,7,0,0,7,0,8,0,W,87.5,NA,87.5
9498,2014020426,8470320,12,3584,0,0,0,27,25,1,0,24,0,25,2,L,92.59259259,50,96
9499,2014020426,8460705,14,3585,1,0,0,30,29,8,0,21,0,22,8,W,96.66666667,100,95.45454545
9500,2014021227,8475622,18,3539,0,0,0,24,21,1,1,19,1,21,2,L,87.5,50,90.47619048
9501,2014021227,8473523,25,3600,0,0,0,25,24,3,0,21,0,22,3,W,96,100,95.45454545
9502,2014020868,8473503,10,3547,0,0,0,26,24,1,2,21,2,22,2,L,92.30769231,50,95.45454545
9503,2014020868,8470320,12,3600,0,0,2,24,23,0,1,22,1,23,0,W,95.83333333,NA,95.65217391
9504,2014020565,8455710,19,3529,0,0,0,33,29,7,3,19,3,22,8,L,87.87878788,87.5,86.36363636
9505,2014020565,8475883,24,3581,0,0,0,42,39,12,2,25,2,27,13,W,92.85714286,92.30769231,92.59259259
9506,2014020166,8473972,20,3600,0,0,0,20,18,1,3,14,3,16,1,W,90,100,87.5
9507,2014020166,8471679,8,3597,0,0,0,35,30,10,0,20,0,24,11,L,85.71428571,90.90909091,83.33333333
9508,2014020039,8475883,24,3900,0,0,0,42,39,12,1,26,1,27,14,W,92.85714286,85.71428571,96.2962963
9509,2014020039,8473461,4,3892,0,0,0,28,25,4,0,21,0,24,4,L,89.28571429,100,87.5
9510,2014020181,8471734,26,3600,0,0,0,34,33,4,3,26,3,27,4,W,97.05882353,100,96.2962963
9511,2014020181,8470140,25,3490,0,0,0,30,27,4,0,23,1,25,4,L,90,100,92
9512,2014020804,8476883,14,3867,0,0,0,29,26,0,1,25,1,28,0,L,89.65517241,NA,89.28571429
9513,2014020804,8471469,18,3862,0,0,0,32,30,0,1,29,1,31,0,W,93.75,NA,93.5483871
9514,2014020355,8467391,24,2021,0,0,0,15,15,3,5,7,5,7,3,,100,100,100
9515,2014020355,8475883,24,1569,0,0,0,19,14,0,0,14,1,17,1,L,73.68421053,0,82.35294118
9516,2014020355,8474550,28,3600,0,0,0,34,30,6,3,21,3,25,6,W,88.23529412,100,84
9517,2014020084,8471418,12,3494,0,0,0,26,23,8,1,14,1,17,8,L,88.46153846,100,82.35294118
9518,2014020084,8471715,52,3600,0,0,0,22,21,2,0,19,0,19,3,W,95.45454545,66.66666667,100
9519,2014020639,8474550,28,3597,0,0,0,29,27,3,0,24,0,26,3,W,93.10344828,100,92.30769231
9520,2014020639,8471227,53,3530,0,0,0,25,22,1,0,21,0,23,2,L,88,50,91.30434783
9521,2014020476,8470860,2,3600,0,0,0,18,17,0,1,16,1,17,0,W,94.44444444,NA,94.11764706
9522,2014020476,8470657,17,1200,0,0,0,9,8,0,1,7,1,8,0,,88.88888889,NA,87.5
9523,2014020476,8475852,17,2332,0,0,0,23,22,7,0,15,0,16,7,L,95.65217391,100,93.75
9524,2014021139,8473972,20,3597,0,0,0,36,33,3,0,30,0,32,4,W,91.66666667,75,93.75
9525,2014021139,8473523,25,1340,0,0,0,5,5,2,0,3,0,3,2,,100,100,100
9526,2014021139,8470140,25,2174,0,0,0,19,15,2,0,13,0,16,3,L,78.94736842,66.66666667,81.25
9527,2014020887,8468011,23,1258,0,0,0,10,10,2,0,8,0,8,2,W,100,100,100
9528,2014020887,8475663,23,2327,0,0,0,27,27,7,0,20,0,20,7,,100,100,100
9529,2014020887,8470860,2,3367,0,0,0,23,20,3,1,16,1,17,5,L,86.95652174,60,94.11764706
9530,2014020165,8471734,26,3565,0,0,0,32,29,4,2,23,2,25,5,L,90.625,80,92
9531,2014020165,8470320,12,3600,0,0,0,32,30,5,0,25,0,26,6,W,93.75,83.33333333,96.15384615
9532,2014021095,8466141,13,3517,0,0,0,25,21,0,1,20,1,24,0,L,84,NA,83.33333333
9533,2014021095,8476883,14,3600,0,0,0,36,33,5,0,28,0,31,5,W,91.66666667,100,90.32258065
9534,2014020215,8476839,22,3598,0,0,0,21,20,1,0,19,0,20,1,W,95.23809524,100,95
9535,2014020215,8468685,3,3528,0,0,0,32,30,4,1,25,1,27,4,L,93.75,100,92.59259259
9536,2014020174,8476839,22,3600,0,0,0,25,21,0,0,21,0,25,0,L,84,NA,84
9537,2014020174,8473461,4,3600,0,0,0,36,35,7,0,28,0,29,7,W,97.22222222,100,96.55172414
9538,2014020344,8474651,15,1200,0,0,0,12,9,2,0,7,0,9,3,L,75,66.66666667,77.77777778
9539,2014020344,8471251,15,2400,0,0,0,11,8,0,0,8,0,9,2,,72.72727273,0,88.88888889
9540,2014020344,8473541,10,3572,0,0,0,37,35,7,0,28,0,29,8,W,94.59459459,87.5,96.55172414
9541,2014020523,8475883,24,3900,0,0,0,29,28,3,0,25,0,26,3,L,96.55172414,100,96.15384615
9542,2014020523,8471227,53,3889,0,0,0,36,35,0,1,34,1,35,0,W,97.22222222,NA,97.14285714
9543,2014020170,8471469,18,3600,0,0,0,27,26,4,1,21,1,21,5,W,96.2962963,80,100
9544,2014020170,8475663,23,3533,0,0,0,33,30,4,0,26,0,28,5,L,90.90909091,80,92.85714286
9545,2014020494,8471418,12,3508,0,0,0,31,30,6,0,24,0,25,6,L,96.77419355,100,96
9546,2014020494,8475660,3,3588,0,0,0,18,18,2,0,16,0,16,2,W,100,100,100
9547,2014021131,8471695,6,3863,0,0,0,31,30,4,0,26,0,27,4,W,96.77419355,100,96.2962963
9548,2014021131,8471418,12,3860,0,0,0,30,28,3,0,25,0,27,3,L,93.33333333,100,92.59259259
9549,2014020112,8477293,16,3527,0,0,0,31,28,7,0,21,0,24,7,L,90.32258065,100,87.5
9550,2014020112,8470880,19,3600,0,0,0,24,22,3,1,18,1,19,4,W,91.66666667,75,94.73684211
9551,2014020637,8471219,13,2003,0,0,0,15,11,2,0,9,0,12,3,,73.33333333,66.66666667,75
9552,2014020637,8466141,13,1597,0,0,0,20,16,1,0,15,0,18,2,L,80,50,83.33333333
9553,2014020637,8474636,52,3600,0,0,0,27,25,1,1,23,1,25,1,W,92.59259259,100,92
9554,2014020461,8473404,30,3514,0,0,0,38,34,4,0,30,0,33,5,L,89.47368421,80,90.90909091
9555,2014020461,8477293,16,3579,0,0,0,29,26,7,0,19,0,22,7,W,89.65517241,100,86.36363636
9556,2014020628,8473575,21,3466,0,0,2,38,36,5,2,29,2,30,6,L,94.73684211,83.33333333,96.66666667
9557,2014020628,8474651,15,3600,0,0,0,32,31,7,1,23,1,23,8,W,96.875,87.5,100
9558,2014021023,8471679,8,3598,0,0,0,36,35,9,3,23,3,23,10,W,97.22222222,90,100
9559,2014021023,8473607,2,3487,0,0,0,29,27,4,2,21,3,22,4,L,93.10344828,100,95.45454545
9560,2014020216,8474550,28,3542,0,0,0,36,32,4,0,28,0,32,4,L,88.88888889,100,87.5
9561,2014020216,8470645,16,3600,0,0,0,34,32,7,0,25,0,26,8,W,94.11764706,87.5,96.15384615
9562,2014020967,8473972,20,3600,0,0,0,35,33,1,1,31,1,32,2,W,94.28571429,50,96.875
9563,2014020967,8470657,17,3436,0,0,0,23,19,2,1,16,1,19,3,L,82.60869565,66.66666667,84.21052632
9564,2014020335,8473434,2,3562,0,0,0,26,22,1,2,19,2,22,2,L,84.61538462,50,86.36363636
9565,2014020335,8474651,15,3600,0,0,0,28,26,1,1,24,1,26,1,W,92.85714286,100,92.30769231
9566,2014020543,8471734,26,3900,0,0,0,21,19,4,0,15,0,17,4,L,90.47619048,100,88.23529412
9567,2014020543,8475681,22,3900,0,0,0,39,37,2,0,35,0,36,3,W,94.87179487,66.66666667,97.22222222
9568,2014020825,8474636,52,3897,0,0,0,29,25,3,1,21,1,23,5,W,86.20689655,60,91.30434783
9569,2014020825,8470657,17,3895,0,0,0,38,34,6,3,25,3,27,8,L,89.47368421,75,92.59259259
9570,2014020410,8474152,16,3900,0,0,0,24,22,2,0,20,0,22,2,W,91.66666667,100,90.90909091
9571,2014020410,8476234,1,3900,0,0,0,39,37,6,0,31,0,33,6,L,94.87179487,100,93.93939394
9572,2014020558,8466141,13,3600,0,0,0,30,30,3,0,27,0,27,3,W,100,100,100
9573,2014020558,8473607,7,3422,0,0,0,33,31,1,0,30,0,31,2,L,93.93939394,50,96.77419355
9574,2014021225,8471695,6,3863,0,0,0,25,23,1,1,21,1,23,1,L,92,100,91.30434783
9575,2014021225,8471750,14,3900,0,0,0,38,36,4,2,30,2,32,4,W,94.73684211,100,93.75
9576,2014020924,8475361,17,3600,0,0,0,40,37,11,1,25,1,27,12,W,92.5,91.66666667,92.59259259
9577,2014020924,8471469,18,3459,0,0,2,25,21,2,0,19,0,22,3,L,84,66.66666667,86.36363636
9578,2014020234,8474636,52,3597,0,0,0,23,22,1,0,21,0,21,2,W,95.65217391,50,100
9579,2014020234,8470320,12,3519,0,0,0,36,34,5,0,29,0,31,5,L,94.44444444,100,93.5483871
9580,2014020805,8471227,30,3840,0,0,0,34,32,5,1,26,1,28,5,L,94.11764706,100,92.85714286
9581,2014020805,8474636,52,3840,0,0,0,30,29,9,0,20,0,21,9,W,96.66666667,100,95.23809524
9582,2014021058,8470880,19,3900,0,0,0,34,33,4,1,28,1,29,4,L,97.05882353,100,96.55172414
9583,2014021058,8471715,52,3900,0,0,0,33,32,6,1,25,1,26,6,W,96.96969697,100,96.15384615
9584,2014020031,8476839,22,3900,0,0,0,43,39,10,0,29,0,31,12,L,90.69767442,83.33333333,93.5483871
9585,2014020031,8468011,23,3876,0,0,0,29,25,4,0,21,1,23,5,W,86.20689655,80,91.30434783
9586,2014020703,8475852,17,3600,0,0,0,41,37,12,0,25,0,26,15,W,90.24390244,80,96.15384615
9587,2014020703,8471219,13,1559,0,0,0,10,10,0,0,10,0,10,0,,100,NA,100
9588,2014020703,8466141,13,1943,0,0,0,17,12,1,0,11,1,15,1,L,70.58823529,100,73.33333333
